X,Y,fid,Code_insee,NATURE,ADRESSE LO,latitude,longitude,result_lab,result_sco,result_typ,result_id,result_hou,result_nam,result_str,result_pos,result_cit,result_con,result_c_1,result_old,result_o_1,result_dis,icon_url
-0.1046,49.2957219999873,1657,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1658,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1659,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1660,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1661,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1662,"14117",GAR.PAR,0008 VC  RES CAP CABOURG,"49.295722","-0.1046",8 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00008,"8",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1663,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1664,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1665,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1666,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1667,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1668,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1669,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1670,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1671,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1672,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1673,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1674,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1675,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1676,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1677,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1678,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1679,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1680,"14117",GAR.PAR,0009 VC  RES CAP CABOURG,"49.295722","-0.1046",9 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.48",housenumber,14117_0189_00009,"9",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1681,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1682,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1683,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1684,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1685,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1686,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1687,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1688,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1689,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1690,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1691,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1692,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1693,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1694,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1695,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1696,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1697,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1698,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1699,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1700,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1701,"14117",GAR.PAR,0010 VC  RES CAP CABOURG,"49.295722","-0.1046",10 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00010,"10",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1702,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1703,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1704,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1705,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1706,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1707,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1708,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1709,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1710,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1711,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1712,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1713,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1714,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1715,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1716,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1717,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1718,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1719,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1720,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1721,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1722,"14117",GAR.PAR,0011 VC  RES CAP CABOURG,"49.295722","-0.1046",11 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00011,"11",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1723,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1724,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1725,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1726,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1727,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1728,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1729,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1730,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1731,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1732,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1733,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1734,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1735,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1736,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1737,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1738,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1739,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1740,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1741,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
-0.1046,49.2957219999873,1742,"14117",GAR.PAR,0012 VC  RES CAP CABOURG,"49.295722","-0.1046",12 Voie Communale Res Cap Cabourg 14390 Cabourg,"0.5",housenumber,14117_0189_00012,"12",Voie Communale Res Cap Cabourg,,"14390",Cabourg,"14, Calvados, Normandie","14117",,,,./0.png
