X,Y,geo_borne,annee,object_rid,creat_date,update_dat,lot,icon_url
-0.184568777130624,49.2580079611932,"1","2020",Objet_762952,2017/12/05,2017/12/05,NCPA,
-0.189112233357473,49.259206304925,"2","2020",Objet_346549,2002/01/24,2014/03/03,NCPA,
-0.189800770135781,49.2596312870535,"3","2020",Objet_346550,2002/01/24,2014/03/03,NCPA,
-0.189576808605953,49.2594927188777,"4","2020",Objet_346551,2002/01/24,2014/03/03,NCPA,
-0.190149527722298,49.2608734600106,"5","2020",Objet_346548,2002/01/24,2014/03/03,NCPA,
-0.189908479458742,49.2607922058239,"6","2020",Objet_1955134,2017/09/05,2017/09/05,NCPA,
-0.189908479458742,49.2607922058239,"7","2020",Objet_1492683,2017/09/05,2017/09/05,NCPA,
-0.187579401923031,49.2615854358167,"8","2020",Objet_1746117,2010/08/17,2014/03/03,NCPA,
-0.18744926471008,49.2616039908698,"9","2020",Objet_1746118,2010/08/17,2014/03/03,NCPA,
-0.188811385590161,49.2632931565966,"10","2020",Objet_346552,2002/01/24,2014/03/03,NCPA,
-0.18891198203174,49.2623952929917,"11","2020",Objet_346556,2002/01/24,2014/03/03,NCPA,
-0.188885578006307,49.2633815246621,"12","2020",Objet_346553,2002/01/24,2014/03/03,NCPA,
-0.189321581917136,49.2635564121388,"13","2020",Objet_346554,2002/01/24,2014/03/03,NCPA,
-0.188402948288843,49.2640658232942,"14","2020",Objet_346555,2002/01/24,2014/03/03,NCPA,
-0.187415486697416,49.2641463596619,"15","2020",Objet_346557,2002/01/24,2014/03/03,NCPA,
-0.186758101575374,49.2640107848067,"16","2020",Objet_346558,2002/01/24,2014/03/03,NCPA,
-0.187423327919373,49.2635182515583,"17","2020",Objet_346559,2002/01/24,2014/03/03,NCPA,
-0.246703716608753,49.1872612676638,"18","2020",Objet_203505,2001/07/12,2014/03/03,NCPA,
-0.245216028310381,49.1873263001501,"19","2020",Objet_204347,2001/07/12,2014/03/03,NCPA,
-0.243910345380143,49.1873888399926,"20","2020",Objet_204349,2001/07/12,2014/03/03,NCPA,
-0.227287822368695,49.1878497651232,"21","2020",Objet_204340,2001/07/12,2014/03/03,NCPA,
-0.243633730491276,49.188468039437,"22","2020",Objet_203428,2001/07/12,2014/03/03,NCPA,
-0.241156310613964,49.1890842598209,"23","2020",Objet_203470,2001/07/12,2014/03/03,NCPA,
-0.241215296184176,49.1885380266492,"24","2020",Objet_203488,2001/07/12,2014/03/03,NCPA,
-0.241247764522978,49.1882039587229,"25","2020",Objet_203503,2001/07/12,2014/03/03,NCPA,
-0.238374093972838,49.189146075331,"26","2020",Objet_203530,2001/07/12,2014/03/03,NCPA,
-0.237139164466775,49.1891729850048,"27","2020",Objet_204305,2001/07/12,2014/03/03,NCPA,
-0.236203779229614,49.189195520396,"28","2020",Objet_204331,2001/07/12,2014/03/03,NCPA,
-0.232295165550191,49.1885299319555,"29","2020",Objet_204312,2001/07/12,2014/03/03,NCPA,
-0.232329332784348,49.1884791663329,"30","2020",Objet_204315,2001/07/12,2014/03/03,NCPA,
-0.233312927170081,49.1886790540259,"31","2020",Objet_204318,2001/07/12,2014/03/03,NCPA,
-0.233276891601929,49.1889415007864,"32","2020",Objet_204320,2001/07/12,2014/03/03,NCPA,
-0.233040521624247,49.1889221139545,"33","2020",Objet_204322,2001/07/12,2014/03/03,NCPA,
-0.232566320926502,49.1888775294956,"34","2020",Objet_204326,2001/07/12,2014/03/03,NCPA,
-0.232190845927882,49.1888420802167,"35","2020",Objet_204329,2001/07/12,2014/03/03,NCPA,
-0.229080808212441,49.1896997053951,"36","2020",Objet_204296,2001/07/12,2014/03/03,NCPA,
-0.230658317199402,49.1892076745404,"37","2020",Objet_204298,2001/07/12,2014/03/03,NCPA,
-0.230638084424239,49.189255186389,"38","2020",Objet_204301,2001/07/12,2014/03/03,NCPA,
-0.230842191624169,49.189151452766,"39","2020",Objet_204304,2001/07/12,2014/03/03,NCPA,
-0.23095135941877,49.1890948059851,"40","2020",Objet_204308,2001/07/12,2014/03/03,NCPA,
-0.231276426023774,49.1888858795319,"41","2020",Objet_204309,2001/07/12,2014/03/03,NCPA,
-0.231577071253426,49.1887936804072,"42","2020",Objet_204311,2001/07/12,2014/03/03,NCPA,
-0.22702838457039,49.189280272912,"43","2020",Objet_204291,2001/07/12,2014/03/03,NCPA,
-0.226754709403487,49.1891799929976,"44","2020",Objet_204294,2001/07/12,2014/03/03,NCPA,
-0.22733753463449,49.1893110375847,"45","2020",Objet_204295,2001/07/12,2014/03/03,NCPA,
-0.245607148099678,49.1894970438779,"46","2020",Objet_203363,2001/07/12,2014/03/03,NCPA,
-0.245474283951933,49.1895083635134,"47","2020",Objet_203366,2001/07/12,2014/03/03,NCPA,
-0.243712866807265,49.1896577758807,"48","2020",Objet_203367,2001/07/12,2014/03/03,NCPA,
-0.245491533128755,49.189544790175,"49","2020",Objet_204344,2001/07/12,2014/03/03,NCPA,
-0.24124303866052,49.1899009171156,"50","2020",Objet_203424,2001/07/12,2014/03/03,NCPA,
-0.241242638303619,49.1898638564189,"51","2020",Objet_203443,2001/07/12,2014/03/03,NCPA,
-0.241174163732632,49.1898665095061,"52","2020",Objet_203454,2001/07/12,2014/03/03,NCPA,
-0.242794324544786,49.1897739369878,"53","2020",Objet_204342,2001/07/12,2014/03/03,NCPA,
-0.238405200900043,49.1902108622461,"54","2020",Objet_203507,2001/07/12,2014/03/03,NCPA,
-0.237152586335034,49.1902758582499,"55","2020",Objet_203515,2001/07/12,2014/03/03,NCPA,
-0.236215379677345,49.1902783768151,"56","2020",Objet_203524,2001/07/12,2014/03/03,NCPA,
-0.233832593239698,49.1902435993083,"57","2020",Objet_203528,2001/07/12,2014/03/03,NCPA,
-0.233521586789405,49.1902206391186,"58","2020",Objet_203533,2001/07/12,2014/03/03,NCPA,
-0.233097856829881,49.1901886478063,"59","2020",Objet_203547,2001/07/12,2014/03/03,NCPA,
-0.232382908915598,49.1901383794048,"60","2020",Objet_204338,2001/07/12,2014/03/03,NCPA,
-0.232861039687248,49.1901709821013,"61","2020",Objet_204339,2001/07/12,2014/03/03,NCPA,
-0.230432963307449,49.1899493878642,"62","2020",Objet_204332,2001/07/12,2014/03/03,NCPA,
-0.230606337394294,49.1899667810132,"63","2020",Objet_204333,2001/07/12,2014/03/03,NCPA,
-0.230687544026738,49.1899767492783,"64","2020",Objet_204335,2001/07/12,2014/03/03,NCPA,
-0.231996610877635,49.190112217759,"65","2020",Objet_204336,2001/07/12,2014/03/03,NCPA,
-0.245383950992279,49.1913265837116,"66","2020",Objet_203362,2001/07/12,2014/03/03,NCPA,
-0.240772480769868,49.1916961612523,"67","2020",Objet_203409,2001/07/12,2014/03/03,NCPA,
-0.242571883825638,49.1918361342356,"68","2020",Objet_204341,2001/07/12,2014/03/03,NCPA,
-0.240114605228086,49.1933836963177,"69","2020",Objet_203398,2001/07/12,2014/03/03,NCPA,
-0.242527935549842,49.1927228025306,"70","2020",Objet_2334484,2020/07/07,2020/07/07,NCPA,
-0.239821290395,49.1942112061541,"71","2020",Objet_203385,2001/07/12,2014/03/03,NCPA,
-0.239832796210525,49.194151600525,"72","2020",Objet_203386,2001/07/12,2014/03/03,NCPA,
-0.239789533089995,49.194357376411,"73","2020",Objet_203383,2001/07/12,2014/03/03,NCPA,
-0.239494668868408,49.1960612286325,"74","2020",Objet_203382,2001/07/12,2014/03/03,NCPA,
-0.176991410735038,49.2405822855656,"75","2020",Objet_2493371,2019/07/23,2019/07/23,NCPA,
-0.177121960492858,49.2406494722557,"76","2020",Objet_2493372,2019/07/23,2019/07/23,NCPA,
-0.172975427353958,49.2437735495438,"77","2020",Objet_384969,2016/11/17,2016/11/17,NCPA,
-0.173491759875334,49.2437631060618,"78","2020",Objet_385904,2016/11/17,2016/11/17,NCPA,
-0.173223707099081,49.2437684533855,"79","2020",Objet_385078,2016/11/17,2016/11/17,NCPA,
-0.173196773044986,49.2433902934895,"80","2020",Objet_108936,2016/11/17,2016/11/17,NCPA,
-0.172951563997069,49.2435572570581,"81","2020",Objet_226343,2016/11/17,2016/11/17,NCPA,
-0.172931190690946,49.2434626937347,"82","2020",Objet_205631,2016/11/17,2016/11/17,NCPA,
-0.173230904252343,49.2434649708452,"83","2020",Objet_322421,2016/11/17,2016/11/17,NCPA,
-0.173498897671482,49.2434676324685,"84","2020",Objet_184094,2016/11/17,2016/11/17,NCPA,
-0.173779689091054,49.2434705863287,"85","2020",Objet_2347443,2016/11/17,2016/11/17,NCPA,
-0.173775330218939,49.2436501937954,"86","2020",Objet_1452301,2016/11/17,2016/11/17,NCPA,
-0.173755909621239,49.24375462194,"87","2020",Objet_385472,2016/11/17,2016/11/17,NCPA,
-0.172914934160664,49.2433881755975,"88","2020",Objet_108928,2016/11/17,2016/11/17,NCPA,
-0.173546311553144,49.2433938673237,"89","2020",Objet_108941,2016/11/17,2016/11/17,NCPA,
-0.173554189520264,49.2430634652497,"90","2020",Objet_108913,2016/11/17,2016/11/17,NCPA,
-0.173204783499254,49.243055299472,"91","2020",Objet_108900,2016/11/17,2016/11/17,NCPA,
-0.172840971980855,49.2430475118696,"92","2020",Objet_108899,2016/11/17,2016/11/17,NCPA,
-0.173594260232184,49.243125210234,"93","2020",Objet_108846,2016/11/17,2016/11/17,NCPA,
-0.173590339599563,49.2432873517723,"94","2020",Objet_108847,2016/11/17,2016/11/17,NCPA,
-0.173825613058781,49.243289794446,"95","2020",Objet_108848,2016/11/17,2016/11/17,NCPA,
-0.173824428412048,49.2433420989647,"96","2020",Objet_108849,2016/11/17,2016/11/17,NCPA,
-0.173817432250216,49.2436286617794,"97","2020",Objet_108850,2016/11/17,2016/11/17,NCPA,
-0.17388776216477,49.2437668952423,"98","2020",Objet_108851,2016/11/17,2016/11/17,NCPA,
-0.173953126917305,49.2437594159785,"99","2020",Objet_108852,2016/11/17,2016/11/17,NCPA,
-0.174009272821692,49.2437383238492,"100","2020",Objet_108854,2016/11/17,2016/11/17,NCPA,
-0.174060968664542,49.2437029534667,"101","2020",Objet_108855,2016/11/17,2016/11/17,NCPA,
-0.174093746187512,49.2436638525718,"102","2020",Objet_108856,2016/11/17,2016/11/17,NCPA,
-0.174156073481214,49.2435017925227,"103","2020",Objet_108857,2016/11/17,2016/11/17,NCPA,
-0.174198174002445,49.2433460232076,"104","2020",Objet_108858,2016/11/17,2016/11/17,NCPA,
-0.174205441880668,49.2433189303961,"105","2020",Objet_108859,2016/11/17,2016/11/17,NCPA,
-0.174230012334433,49.243175318932,"106","2020",Objet_108860,2016/11/17,2016/11/17,NCPA,
-0.173967038344631,49.2431290706531,"107","2020",Objet_108861,2016/11/17,2016/11/17,NCPA,
-0.254462578058115,49.2313755747813,"108","2020",Objet_269672,2001/07/06,2014/03/03,NCPA,
-0.251464725324069,49.2323788423257,"109","2020",Objet_269673,2001/07/06,2014/03/03,NCPA,
-0.25138466273931,49.2324930224658,"110","2020",Objet_269686,2001/07/06,2014/03/03,NCPA,
-0.258803863649184,49.2337475362394,"111","2020",Objet_269726,2001/07/06,2014/03/03,NCPA,
-0.258787170744292,49.2336854542242,"112","2020",Objet_269727,2001/07/06,2014/03/03,NCPA,
-0.258716883232472,49.2335600386254,"113","2020",Objet_269728,2001/07/06,2014/03/03,NCPA,
-0.258628355926906,49.2334002954132,"114","2020",Objet_269729,2001/07/06,2014/03/03,NCPA,
-0.258575825541143,49.2333255060202,"115","2020",Objet_269731,2001/07/06,2014/03/03,NCPA,
-0.2584836800554,49.2331780972791,"116","2020",Objet_269732,2001/07/06,2014/03/03,NCPA,
-0.258442972024753,49.2331077568956,"117","2020",Objet_269733,2001/07/06,2014/03/03,NCPA,
-0.258283652616189,49.2328515835378,"118","2020",Objet_269734,2001/07/06,2014/03/03,NCPA,
-0.258148508811009,49.232645412927,"119","2020",Objet_269735,2001/07/06,2014/03/03,NCPA,
-0.258079489577492,49.2326337825097,"120","2020",Objet_269736,2001/07/06,2014/03/03,NCPA,
-0.256103800080283,49.2329314657689,"121","2020",Objet_269714,2001/07/06,2014/03/03,NCPA,
-0.256332757037004,49.2331438311963,"122","2020",Objet_269715,2001/07/06,2014/03/03,NCPA,
-0.256674725028877,49.233470650996,"123","2020",Objet_269716,2001/07/06,2014/03/03,NCPA,
-0.256665530967737,49.2332244550114,"124","2020",Objet_269737,2001/07/06,2014/03/03,NCPA,
-0.256650624658781,49.2332735348908,"125","2020",Objet_269738,2001/07/06,2014/03/03,NCPA,
-0.256843426126057,49.2334571843181,"126","2020",Objet_269739,2001/07/06,2014/03/03,NCPA,
-0.257123198254637,49.2337323279113,"127","2020",Objet_269740,2001/07/06,2014/03/03,NCPA,
-0.257258118662079,49.2338608561226,"128","2020",Objet_269742,2001/07/06,2014/03/03,NCPA,
-0.257338000357071,49.2339358064979,"129","2020",Objet_269743,2001/07/06,2014/03/03,NCPA,
-0.251055392159117,49.2330270049227,"130","2020",Objet_269697,2001/07/06,2014/03/03,NCPA,
-0.250853571088627,49.2334138567651,"131","2020",Objet_269708,2001/07/06,2014/03/03,NCPA,
-0.257728975680153,49.2354954092022,"132","2020",Objet_269712,2001/07/06,2014/03/03,NCPA,
-0.258029127316882,49.2355356123973,"133","2020",Objet_269713,2001/07/06,2014/03/03,NCPA,
-0.257563582515692,49.2343233541904,"134","2020",Objet_269718,2001/07/06,2014/03/03,NCPA,
-0.257935147094491,49.2346813119117,"135","2020",Objet_269720,2001/07/06,2014/03/03,NCPA,
-0.258125264713908,49.2348680010521,"136","2020",Objet_269721,2001/07/06,2014/03/03,NCPA,
-0.258327218062207,49.2350680462472,"137","2020",Objet_269722,2001/07/06,2014/03/03,NCPA,
-0.258368678342746,49.2351742666436,"138","2020",Objet_269723,2001/07/06,2014/03/03,NCPA,
-0.258328598997719,49.2352795424296,"139","2020",Objet_269724,2001/07/06,2014/03/03,NCPA,
-0.258850752939387,49.2344584291044,"140","2020",Objet_269725,2001/07/06,2014/03/03,NCPA,
-0.257465538772236,49.2340627344853,"141","2020",Objet_269744,2001/07/06,2014/03/03,NCPA,
-0.257580499568863,49.2341688579551,"142","2020",Objet_269745,2001/07/06,2014/03/03,NCPA,
-0.257641703744992,49.2342264977443,"143","2020",Objet_269746,2001/07/06,2014/03/03,NCPA,
-0.257676693595502,49.2342628019937,"144","2020",Objet_269747,2001/07/06,2014/03/03,NCPA,
-0.258197099879385,49.2347695147176,"145","2020",Objet_269748,2001/07/06,2014/03/03,NCPA,
-0.25844262970132,49.2350134595904,"146","2020",Objet_269749,2001/07/06,2014/03/03,NCPA,
-0.258545869402356,49.2351450023576,"147","2020",Objet_269750,2001/07/06,2014/03/03,NCPA,
-0.258867766402441,49.2347216888536,"148","2020",Objet_269751,2001/07/06,2014/03/03,NCPA,
-0.258870480061767,49.2347538268955,"149","2020",Objet_269753,2001/07/06,2014/03/03,NCPA,
-0.25887443129994,49.2348208421724,"150","2020",Objet_269754,2001/07/06,2014/03/03,NCPA,
-0.258825749300703,49.2349204124051,"151","2020",Objet_269755,2001/07/06,2014/03/03,NCPA,
-0.254923523790882,49.2353174798818,"152","2020",Objet_269706,2001/07/06,2014/03/03,NCPA,
-0.255041590795493,49.2351391981152,"153","2020",Objet_269707,2001/07/06,2014/03/03,NCPA,
-0.255553985431197,49.2352005774485,"154","2020",Objet_269709,2001/07/06,2014/03/03,NCPA,
-0.256532218155228,49.2353192791306,"155","2020",Objet_269710,2001/07/06,2014/03/03,NCPA,
-0.257446885672428,49.2354539972767,"156","2020",Objet_269711,2001/07/06,2014/03/03,NCPA,
-0.257299141965246,49.2340713709651,"157","2020",Objet_269717,2001/07/06,2014/03/03,NCPA,
-0.253869570482477,49.2342208831598,"158","2020",Objet_2375314,2014/09/16,2014/09/16,NCPA,
-0.250251376633926,49.2345502072279,"159","2020",Objet_269719,2001/07/06,2014/03/03,NCPA,
-0.250208399625999,49.2346336940168,"160","2020",Objet_269730,2001/07/06,2014/03/03,NCPA,
-0.249293266043085,49.2357475251031,"161","2020",Objet_269741,2001/07/06,2014/03/03,NCPA,
-0.257858318788492,49.2357010168386,"162","2020",Objet_269698,2001/07/06,2014/03/03,NCPA,
-0.257554762363156,49.2360907199861,"163","2020",Objet_269699,2001/07/06,2014/03/03,NCPA,
-0.257225785983689,49.2369840737205,"164","2020",Objet_269695,2001/07/06,2014/03/03,NCPA,
-0.257226967125891,49.2367869948704,"165","2020",Objet_269696,2001/07/06,2014/03/03,NCPA,
-0.257291677501977,49.236557967117,"166","2020",Objet_269700,2001/07/06,2014/03/03,NCPA,
-0.257372577237287,49.2363895952787,"167","2020",Objet_269701,2001/07/06,2014/03/03,NCPA,
-0.257469266947096,49.2362232259076,"168","2020",Objet_269702,2001/07/06,2014/03/03,NCPA,
-0.254231030827545,49.2364000537376,"169","2020",Objet_269703,2001/07/06,2014/03/03,NCPA,
-0.254497951000595,49.2359911046086,"170","2020",Objet_269704,2001/07/06,2014/03/03,NCPA,
-0.254586225318823,49.2358502481455,"171","2020",Objet_269705,2001/07/06,2014/03/03,NCPA,
-0.253690369741405,49.2372363985476,"172","2020",Objet_269676,2001/07/06,2014/03/03,NCPA,
-0.253582710432638,49.237298598855,"173","2020",Objet_2291363,2013/05/14,2014/03/03,NCPA,
-0.25214408940664,49.2373124139533,"174","2020",Objet_2330952,2013/05/14,2014/03/03,NCPA,
-0.253554845433328,49.2373012405797,"175","2020",Objet_2341649,2013/05/14,2014/03/03,NCPA,
-0.252095957026876,49.2373314379164,"176","2020",Objet_2358828,2013/05/14,2014/03/03,NCPA,
-0.252398597090538,49.2367997936384,"177","2020",Objet_2366744,2013/05/14,2014/03/03,NCPA,
-0.256887534130613,49.2380552880215,"178","2020",Objet_269690,2001/07/06,2014/03/03,NCPA,
-0.257086338317001,49.2378498996847,"179","2020",Objet_269691,2001/07/06,2014/03/03,NCPA,
-0.257142056382315,49.2377506803202,"180","2020",Objet_269692,2001/07/06,2014/03/03,NCPA,
-0.257201987714233,49.2376114878139,"181","2020",Objet_269693,2001/07/06,2014/03/03,NCPA,
-0.25724712779504,49.23734663902,"182","2020",Objet_269694,2001/07/06,2014/03/03,NCPA,
-0.254876281472892,49.2389348765119,"183","2020",Objet_2150768,2013/05/14,2014/03/03,NCPA,
-0.254887979208507,49.2388675288792,"184","2020",Objet_2150769,2013/05/14,2014/03/03,NCPA,
-0.254824700816736,49.2388140827871,"185","2020",Objet_2150771,2013/05/14,2014/03/03,NCPA,
-0.254123595610796,49.2385627281064,"186","2020",Objet_2150777,2013/05/14,2014/03/03,NCPA,
-0.254307510847438,49.2389607623771,"187","2020",Objet_2197231,2013/05/14,2014/03/03,NCPA,
-0.253974180687186,49.2388412772601,"188","2020",Objet_2197246,2013/05/14,2014/03/03,NCPA,
-0.255240948551269,49.2387664910279,"189","2020",Objet_2198103,2013/05/14,2014/03/03,NCPA,
-0.255116558890816,49.2389077830117,"190","2020",Objet_2198110,2013/05/14,2014/03/03,NCPA,
-0.255497248968912,49.2378312005868,"191","2020",Objet_2264817,2013/05/14,2014/03/03,NCPA,
-0.25413368886364,49.2374966956082,"192","2020",Objet_2265779,2013/05/14,2014/03/03,NCPA,
-0.254058701902702,49.2374776659802,"193","2020",Objet_2287947,2013/05/14,2014/03/03,NCPA,
-0.254659190666503,49.2386123285473,"194","2020",Objet_2341568,2013/05/14,2014/03/03,NCPA,
-0.255609254683459,49.2377267725786,"195","2020",Objet_2341646,2013/05/14,2014/03/03,NCPA,
-0.256175107131931,49.23867971354,"196","2020",Objet_2398169,2013/05/14,2014/03/03,NCPA,
-0.254876339672605,49.2384100478988,"197","2020",Objet_2398171,2013/05/14,2014/03/03,NCPA,
-0.254654649652141,49.2386165900458,"198","2020",Objet_2398176,2013/05/14,2014/03/03,NCPA,
-0.254520467936679,49.238704970325,"199","2020",Objet_2211797,2014/10/14,2014/10/14,NCPA,
-0.256128080599791,49.2387315502896,"200","2020",Objet_883533,2016/05/24,2016/05/24,NCPA,
-0.253953424783271,49.2374380399283,"201","2020",Objet_758558,2017/01/04,2017/01/04,NCPA,
-0.254136215171999,49.2384249048583,"202","2020",Objet_758548,2017/01/04,2017/01/04,NCPA,
-0.25401267460894,49.2374602837567,"203","2020",Objet_758547,2017/01/04,2017/01/04,NCPA,
-0.254429147214782,49.2375691559202,"204","2020",Objet_758545,2017/01/04,2017/01/04,NCPA,
-0.254935071979548,49.2376932460991,"205","2020",Objet_758543,2017/01/04,2017/01/04,NCPA,
-0.254937082089401,49.2383534324272,"206","2020",Objet_758541,2017/01/04,2017/01/04,NCPA,
-0.254280587425255,49.2384765216094,"207","2020",Objet_758537,2017/01/04,2017/01/04,NCPA,
-0.254391123089954,49.2380650481818,"208","2020",Objet_758533,2017/01/04,2017/01/04,NCPA,
-0.253934550541542,49.237871511813,"209","2020",Objet_758528,2017/01/04,2017/01/04,NCPA,
-0.254325228514745,49.2380114925158,"210","2020",Objet_758527,2017/01/04,2017/01/04,NCPA,
-0.254379761469198,49.2381333764638,"211","2020",Objet_758526,2017/01/04,2017/01/04,NCPA,
-0.25419965249471,49.2378437497613,"212","2020",Objet_758524,2017/01/04,2017/01/04,NCPA,
-0.254668776635887,49.2380118430267,"213","2020",Objet_758523,2017/01/04,2017/01/04,NCPA,
-0.254510965568052,49.2382006443436,"214","2020",Objet_758522,2017/01/04,2017/01/04,NCPA,
-0.253714782528556,49.238416308205,"215","2020",Objet_2150786,2013/05/14,2014/03/03,NCPA,
-0.253201086713251,49.2382321390926,"216","2020",Objet_2196693,2013/05/14,2014/03/03,NCPA,
-0.252798456017902,49.2380877986855,"217","2020",Objet_2196696,2013/05/14,2014/03/03,NCPA,
-0.252537533838236,49.2379942478819,"218","2020",Objet_2196698,2013/05/14,2014/03/03,NCPA,
-0.252433189011438,49.2379868965505,"219","2020",Objet_2196700,2013/05/14,2014/03/03,NCPA,
-0.252351665991685,49.2380299453492,"220","2020",Objet_2196703,2013/05/14,2014/03/03,NCPA,
-0.252204108344063,49.2382071298216,"221","2020",Objet_2196704,2013/05/14,2014/03/03,NCPA,
-0.252585361427109,49.238343681383,"222","2020",Objet_2196711,2013/05/14,2014/03/03,NCPA,
-0.252278636654456,49.2385660100415,"223","2020",Objet_2196715,2013/05/14,2014/03/03,NCPA,
-0.253910499964673,49.2388185231985,"224","2020",Objet_2196769,2013/05/14,2014/03/03,NCPA,
-0.253501959821264,49.2386720952068,"225","2020",Objet_2196923,2013/05/14,2014/03/03,NCPA,
-0.252987993520195,49.2384880224637,"226","2020",Objet_2197009,2013/05/14,2014/03/03,NCPA,
-0.252862731125096,49.2384430864728,"227","2020",Objet_2197029,2013/05/14,2014/03/03,NCPA,
-0.252649064056061,49.2386986247081,"228","2020",Objet_2197095,2013/05/14,2014/03/03,NCPA,
-0.252492156520954,49.2383102964841,"229","2020",Objet_2057065,2014/10/14,2014/10/14,NCPA,
-0.252012655866382,49.2384707051288,"230","2020",Objet_2211781,2014/10/14,2014/10/14,NCPA,
-0.252030104000397,49.2384160691599,"231","2020",Objet_1980839,2014/10/14,2014/10/14,NCPA,
-0.253701660494605,49.2382690127114,"232","2020",Objet_2330299,2013/05/14,2014/03/03,NCPA,
-0.25363670700132,49.238202024941,"233","2020",Objet_2330403,2013/05/14,2014/03/03,NCPA,
-0.251720016677054,49.2376809689307,"234","2020",Objet_2330525,2013/05/14,2014/03/03,NCPA,
-0.251959603233145,49.2385927935631,"235","2020",Objet_2332633,2013/05/14,2014/03/03,NCPA,
-0.25212537236902,49.2380477485398,"236","2020",Objet_2334600,2013/05/14,2014/03/03,NCPA,
-0.252268193476312,49.2378760904706,"237","2020",Objet_2341552,2013/05/14,2014/03/03,NCPA,
-0.250925964540879,49.2386382236572,"238","2020",Objet_2341555,2013/05/14,2014/03/03,NCPA,
-0.250825019801576,49.2386936719354,"239","2020",Objet_2341565,2013/05/14,2014/03/03,NCPA,
-0.251390608379775,49.2380778299182,"240","2020",Objet_2341566,2013/05/14,2014/03/03,NCPA,
-0.253608101469124,49.23823437856,"241","2020",Objet_2341570,2013/05/14,2014/03/03,NCPA,
-0.251937833550143,49.2382730686083,"242","2020",Objet_2341573,2013/05/14,2014/03/03,NCPA,
-0.253215626560807,49.2376926135602,"243","2020",Objet_2341576,2013/05/14,2014/03/03,NCPA,
-0.251862072636123,49.2376063254687,"244","2020",Objet_2341644,2013/05/14,2014/03/03,NCPA,
-0.25372948816677,49.2382373998737,"245","2020",Objet_2341645,2013/05/14,2014/03/03,NCPA,
-0.251688124040348,49.2389189008402,"246","2020",Objet_2341647,2013/05/14,2014/03/03,NCPA,
-0.251577863217449,49.2378523384117,"247","2020",Objet_2353390,2013/05/14,2014/03/03,NCPA,
-0.251737650699058,49.2385136653346,"248","2020",Objet_2353441,2013/05/14,2014/03/03,NCPA,
-0.252907454696228,49.2389308956924,"249","2020",Objet_2398196,2013/05/14,2014/03/03,NCPA,
-0.252479704569209,49.2387783245959,"250","2020",Objet_2398199,2013/05/14,2014/03/03,NCPA,
-0.252386094798551,49.2384372347301,"251","2020",Objet_2211799,2014/10/14,2014/10/14,NCPA,
-0.252098457660562,49.2383340567232,"252","2020",Objet_2211800,2014/10/14,2014/10/14,NCPA,
-0.252901199183271,49.2379802043015,"253","2020",Objet_758562,2017/01/04,2017/01/04,NCPA,
-0.253165587317319,49.2376747994598,"254","2020",Objet_758561,2017/01/04,2017/01/04,NCPA,
-0.253361640023575,49.2381457476687,"255","2020",Objet_758557,2017/01/04,2017/01/04,NCPA,
-0.25350574767941,49.2381975524136,"256","2020",Objet_758555,2017/01/04,2017/01/04,NCPA,
-0.25383033728472,49.2378640681632,"257","2020",Objet_758535,2017/01/04,2017/01/04,NCPA,
-0.253619381034756,49.2378373721212,"258","2020",Objet_758531,2017/01/04,2017/01/04,NCPA,
-0.253748404091199,49.237907129022,"259","2020",Objet_758530,2017/01/04,2017/01/04,NCPA,
-0.253809113305303,49.2377037649242,"260","2020",Objet_758525,2017/01/04,2017/01/04,NCPA,
-0.247810046465605,49.2376242618391,"261","2020",Objet_269674,2001/07/06,2014/03/03,NCPA,
-0.247728091096204,49.237638616986,"262","2020",Objet_269675,2001/07/06,2014/03/03,NCPA,
-0.247807168350195,49.2375478604274,"263","2020",Objet_269752,2001/07/06,2014/03/03,NCPA,
-0.247832091712493,49.2375946057579,"264","2020",Objet_269761,2001/07/06,2014/03/03,NCPA,
-0.254776311024296,49.2402208954256,"265","2020",Objet_269682,2001/07/06,2014/03/03,NCPA,
-0.254749639208167,49.2401792372869,"266","2020",Objet_269683,2001/07/06,2014/03/03,NCPA,
-0.254760004054331,49.2401496254303,"267","2020",Objet_269684,2001/07/06,2014/03/03,NCPA,
-0.254840895150062,49.2401401530057,"268","2020",Objet_269685,2001/07/06,2014/03/03,NCPA,
-0.255041142384185,49.2399290614959,"269","2020",Objet_269687,2001/07/06,2014/03/03,NCPA,
-0.25453838839952,49.2393167693178,"270","2020",Objet_2197203,2013/05/14,2014/03/03,NCPA,
-0.254721952895594,49.2391091877532,"271","2020",Objet_2197229,2013/05/14,2014/03/03,NCPA,
-0.254702807563279,49.2393790012235,"272","2020",Objet_2197250,2013/05/14,2014/03/03,NCPA,
-0.254697422410829,49.2394156766635,"273","2020",Objet_2197252,2013/05/14,2014/03/03,NCPA,
-0.254732224142112,49.2394446087098,"274","2020",Objet_2197255,2013/05/14,2014/03/03,NCPA,
-0.255308882931197,49.2396507345315,"275","2020",Objet_2197640,2013/05/14,2014/03/03,NCPA,
-0.255935769206075,49.2389441392598,"276","2020",Objet_2398174,2013/05/14,2014/03/03,NCPA,
-0.255300154410214,49.2396605076741,"277","2020",Objet_2398175,2013/05/14,2014/03/03,NCPA,
-0.254357899941654,49.2399048632827,"278","2020",Objet_2398180,2013/05/14,2014/03/03,NCPA,
